id; Имя; Путь к фильму; Путь к постеру; 
4802; Устройство кино – фото – аппаратуры. Часть 1; https://diafilmy.su/4802-ustroystvo-kinofotoapparatury-1.html; https://diafilmy.su/uploads/posts/2017-05/1495171998_04.jpg; 
4803; Актриса Светлана Тома; https://diafilmy.su/4803-aktrisa-svetlana-toma.html; https://diafilmy.su/uploads/posts/2017-05/1495306849_04.jpg; 
4804; Мультфильмы; Приключения Мюнхаузена. Диафильм 4; https://diafilmy.su/4804-priklyucheniya-myunhauzena-4.html; 
4805; Мультфильмы; Приключения Мюнхаузена. Диафильм 3; https://diafilmy.su/4805-priklyucheniya-myunhauzena-3.html; 
4807; Кино - детям; https://diafilmy.su/4807-kino-detyam.html; https://diafilmy.su/uploads/posts/2017-05/1495511971_04.jpg; 
4808; Два жадных медвежонка; https://diafilmy.su/4808-dva-zhadnyh-medvezhonka.html; https://diafilmy.su/uploads/posts/2017-05/1495553020_06.jpg; 
4812; Чудесные превращения Баты; https://diafilmy.su/4812-chudesnoe-prevraschenie-baty.html; https://diafilmy.su/uploads/posts/2017-05/1495689838_05.jpg; 
4809; Киностудия имени М. Горького; https://diafilmy.su/4809-kinostudiya-imeni-mgorkogo.html; https://diafilmy.su/uploads/posts/2017-05/1495560398_04.jpg; 
4813; Фильмы - сказки; https://diafilmy.su/4813-filmy-skazki.html; https://diafilmy.su/uploads/posts/2017-05/1495830139_03.jpg; 
4814; Великий перелом. Часть 3; https://diafilmy.su/4814-velikiy-perelom-3.html; https://diafilmy.su/uploads/posts/2017-05/1495954457_03.jpg; 
4815; Великий перелом. Часть 2; https://diafilmy.su/4815-velikiy-perelom-2.html; https://diafilmy.su/uploads/posts/2017-05/1495954724_02.jpg; 
4816; Великий перелом. Часть 1; https://diafilmy.su/4816-velikiy-perelom-1.html; https://diafilmy.su/uploads/posts/2017-05/1495954895_02.jpg; 
4817; Сказка о попе и о работнике его Балде; https://diafilmy.su/4817-skazka-o-pope-i-o-rabotnike-ego-balde.html; https://diafilmy.su/uploads/posts/2017-05/1496137108_01.jpg; 
4818; Четыре "Почему?"; https://diafilmy.su/4818-chetyre-pochemu.html; https://diafilmy.su/uploads/posts/2017-05/1496145510_04.jpg; 
4819; По морям вокруг Земли; https://diafilmy.su/4819-po-moryam-vokrug-zemli.html; https://diafilmy.su/uploads/posts/2017-05/1496147391_04.jpg; 
4820; Театр Сергея Образцова; https://diafilmy.su/4820-teatr-sergeya-obrazcova.html; https://diafilmy.su/uploads/posts/2017-05/1496171394_04.jpg; 
4821; Сергей Владимирович Образцов; https://diafilmy.su/4821-sergey-vladimirovich-obrazcov.html; https://diafilmy.su/uploads/posts/2017-05/1496171872_04.jpg; 
4822; Дядюшка Свирид, Чима и Барбарисские острова; https://diafilmy.su/4822-dyadyushka-svirid-chima-i-barbarisskie-ostrova.html; https://diafilmy.su/uploads/posts/2017-05/1496176197_02.jpg; 
4827; Вера Петровна Марецкая; https://diafilmy.su/4827-vera-petrovna-mareckaya.html; https://diafilmy.su/uploads/posts/2017-06/1496431402_04.jpg; 
4824; Контактная сеть; https://diafilmy.su/4824-kontaktnaya-set.html; https://diafilmy.su/uploads/posts/2017-05/1496254360_02.jpg; 
4825; Дедушка Мазай и зайцы; https://diafilmy.su/4825-dedushka-mazay-i-zaycy.html; https://diafilmy.su/uploads/posts/2017-06/1496269850_05.jpg; 
4828; Кобарде; https://diafilmy.su/4828-kobarde.html; https://diafilmy.su/uploads/posts/2017-06/1496476658_01.jpg; 
4829; Владислав Стржельчик; https://diafilmy.su/4829-vladislav-strizhelchik.html; https://diafilmy.su/uploads/posts/2017-06/1496485686_04.jpg; 
4962; Встречи с Англией; https://diafilmy.su/4962-vstrechi-s-angliey.html; https://diafilmy.su/uploads/posts/2017-08/1502211977_03.jpg; 
4830; Серго Закариадзе; https://diafilmy.su/4830-sergo-zakariadze.html; https://diafilmy.su/uploads/posts/2017-06/1496562292_04.jpg; 
4831; О честности и справедливости; https://diafilmy.su/4831-o-chestnosti-i-spravedlivosti.html; https://diafilmy.su/uploads/posts/2017-06/1496600426_05.jpg; 
4832; Первый эшелон. Часть 2; https://diafilmy.su/4832-pervyy-eshelon-2.html; https://diafilmy.su/uploads/posts/2017-06/1496608282_02.jpg; 
4833; Первый эшелон. Часть 1; https://diafilmy.su/4833-pervyy-eshelon-1.html; https://diafilmy.su/uploads/posts/2017-06/1496608763_02.jpg; 
6474; Все флаги мира...; https://diafilmy.su/6474-vse-flagi-mira.html; https://diafilmy.su/uploads/posts/2019-08/1566417067_04.jpg; 
4834; Рассеянная машина; https://diafilmy.su/4834-rasseyannaya-mashina.html; https://diafilmy.su/uploads/posts/2017-06/1496724625_05.jpg; 
4835; Верность искусству - верность себе; https://diafilmy.su/4835-vernost-iskusstvu-vernost-sebe.html; https://diafilmy.su/uploads/posts/2017-06/1496730014_04.jpg; 
4837; Добьём зверя; https://diafilmy.su/4837-dobem-zverya.html; https://diafilmy.su/uploads/posts/2017-06/1496778516_01.jpg; 
4838; Я живу в Узбекистане; https://diafilmy.su/4838-ya-zhivu-v-uzbekistane.html; https://diafilmy.su/uploads/posts/2017-06/1496778836_01.jpg; 
4839; Русский характер; https://diafilmy.su/4839-russkiy-harakter.html; https://diafilmy.su/uploads/posts/2017-06/1496779319_01.jpg; 
4840; Искусство древней Ассирии; https://diafilmy.su/4840-iskusstvo-drevney-assirii.html; https://diafilmy.su/uploads/posts/2017-06/1496846744_04.jpg; 
4841; Техническое обслуживание систем охлаждения и смазки автомобилей. Часть 4; https://diafilmy.su/4841-tehnicheskoe-obsluzhivanie-sistem-4.html; https://diafilmy.su/uploads/posts/2017-06/1496862943_04.jpg; 
4842; Вот вам подарок мой; https://diafilmy.su/4842-vot-vam-podarok-moy.html; https://diafilmy.su/uploads/posts/2017-06/1496984096_04.jpg; 
4843; Театр "Истины страстей..."; https://diafilmy.su/4843-teatr-istiny-strastey.html; https://diafilmy.su/uploads/posts/2017-06/1496990669_05.jpg; 
4844; К столетию со дня рождения Эрьзя; https://diafilmy.su/4844-k-stoletiyu-so-dnya-rozhdeniya-erzya.html; https://diafilmy.su/uploads/posts/2017-06/1497036651_06.jpg; 
4845; Автомобиль. Часть 5; https://diafilmy.su/4845-avtomobil-5.html; https://diafilmy.su/uploads/posts/2017-06/1497208781_03.jpg; 
4846; Автомобиль. Часть 4; https://diafilmy.su/4846-avtomobil-4.html; https://diafilmy.su/uploads/posts/2017-06/1497209191_03.jpg; 
4847; Автомобиль. Часть 3; https://diafilmy.su/4847-avtomobil-3.html; https://diafilmy.su/uploads/posts/2017-06/1497209914_03.jpg; 
4855; 30 победных лет; https://diafilmy.su/4855-30-podbednyh-let.html; https://diafilmy.su/uploads/posts/2017-06/1497469660_04.jpg; 
4848; Автомобиль. Часть 2; https://diafilmy.su/4848-avtomobil-2.html; https://diafilmy.su/uploads/posts/2017-06/1497210211_03.jpg; 
4849; Автомобиль. Часть 1; https://diafilmy.su/4849-avtomobil-1.html; https://diafilmy.su/uploads/posts/2017-06/1497210498_03.jpg; 
4853; Прочитанные строки; https://diafilmy.su/4853-prochitannye-stroki.html; https://diafilmy.su/uploads/posts/2017-06/1497373043_04.jpg; 
4854; Смешинка №14; https://diafilmy.su/4854-smeshinka-14.html; https://diafilmy.su/uploads/posts/2017-06/1497427767_05.jpg; 
4857; Мультфильмы; Концерт Самоделкина. Часть 2; https://diafilmy.su/4857-koncert-samodelkina-2.html; 
4858; Мультфильмы; Концерт Самоделкина. Часть 1; https://diafilmy.su/4858-koncert-samodelkina-1.html; 
4859; Образы писателей и поэтов в произведениях советских скульпторов; https://diafilmy.su/4859-obraz-pisateley-i-poetov.html; https://diafilmy.su/uploads/posts/2017-06/1497554123_04.jpg; 
4861; Кикос; https://diafilmy.su/4861-kikos.html; https://diafilmy.su/uploads/posts/2017-06/1497592117_2017-06-15-0003.jpg; 
4862; Искусство Грузинской ССР; https://diafilmy.su/4862-iskusstvo-gruzinskoy-ssr.html; https://diafilmy.su/uploads/posts/2017-06/1497645030_03.jpg; 
4863; Строгий учитель; https://diafilmy.su/4863-strogiy-uchitel.html; https://diafilmy.su/uploads/posts/2017-06/1497708325_01.jpg; 
4864; Художник Алексей Кравченко; https://diafilmy.su/4864-hudozhnik-aleksey-kravchenko.html; https://diafilmy.su/uploads/posts/2017-06/1497727683_04.jpg; 
4866; Зрелость таланта; https://diafilmy.su/4866-zrelost-talanta.html; https://diafilmy.su/uploads/posts/2017-06/1497893367_03.jpg; 
4868; Сатира в борьбе за мир; https://diafilmy.su/4868-satira-v-borbe-za-mir.html; https://diafilmy.su/uploads/posts/2017-06/1498022657_04.jpg; 
4869; Оружием смеха (о творчестве Х. Бидструпа); https://diafilmy.su/4869-oruzhiem-smeha.html; https://diafilmy.su/uploads/posts/2017-06/1498023836_04.jpg; 
4870; Мэргэн и его друзья; https://diafilmy.su/4870-mergen-i-ego-druzya.html; https://diafilmy.su/uploads/posts/2017-06/1498074659_05.jpg; 
4874; Бородино; https://diafilmy.su/4874-borodino.html; https://diafilmy.su/uploads/posts/2017-06/1498286114_01.jpg; 
4875; Саша Чекалин; https://diafilmy.su/4875-sasha-chekalin.html; https://diafilmy.su/uploads/posts/2017-06/1498286632_01.jpg; 
4876; Питер Брейгель; https://diafilmy.su/4876-piter-breygel.html; https://diafilmy.su/uploads/posts/2017-06/1498334808_04.jpg; 
4877; Монтаж систем внутренней канализации. Часть 2; https://diafilmy.su/4877-montazh-sistem-vnutrenney-kanalizacii-2.html; https://diafilmy.su/uploads/posts/2017-06/1498412728_04.jpg; 
4878; Предупреждение пожаров в летний период; https://diafilmy.su/4878-preduprezhdenie-pozharov-v-letniy-period.html; https://diafilmy.su/uploads/posts/2017-06/1498414494_05.jpg; 
4881; Плотина Амара; https://diafilmy.su/4881-plotina-amara.html; https://diafilmy.su/uploads/posts/2017-06/1498555244_01.jpg; 
4882; Жихарка - удалец; https://diafilmy.su/4882-zhiharka-udalec.html; https://diafilmy.su/uploads/posts/2019-07/1563948617_03.jpg; 
4996; Маринка; https://diafilmy.su/4996-marinka.html; https://diafilmy.su/uploads/posts/2017-09/1504508684_01.jpg; 
4883; Скульптор Федот Шубин; https://diafilmy.su/4883-skulptor-fedot-shubin.html; https://diafilmy.su/uploads/posts/2017-07/1498944695_04.jpg; 
4885; Почему умерли города; https://diafilmy.su/4885-pochemu-umerli-goroda.html; https://diafilmy.su/uploads/posts/2017-07/1499026874_04.jpg; 
4886; Красота труда в произведениях советских художников; https://diafilmy.su/4886-krasota-truda-v-proizvedeniyah-sovetskih-hudozhnikov.html; https://diafilmy.su/uploads/posts/2017-07/1499065207_04.jpg; 
4910; Телеграмма в Гавану; https://diafilmy.su/4910-telegramma-v-gavanu.html; https://diafilmy.su/uploads/posts/2017-07/1500296105_01.jpg; 
4911; Профилактика бруцеллеза и туберкулеза на мясокомбинатах. Часть 2; https://diafilmy.su/4911-profilaktika-brucelleza-i-tuberkuleza-2.html; https://diafilmy.su/uploads/posts/2017-07/1500308812_04.jpg; 
4888; Медок и Холодок; https://diafilmy.su/4888-medok-i-holodok.html; https://diafilmy.su/uploads/posts/2017-07/1499114664_01.jpg; 
4889; Физико-географические области зарубежной Европы; https://diafilmy.su/4889-fiziko-geograficheskie-oblasti-zarubezhnoy-evropy.html; https://diafilmy.su/uploads/posts/2017-07/1499187234_03.jpg; 
4890; Зайчонок отправился в город; https://diafilmy.su/4890-zaychonok-otpravilsya-v-gorod.html; https://diafilmy.su/uploads/posts/2017-07/1499187727_05.jpg; 
4891; Механизмы и приспособления при ремонте грузовых вагонов. Часть 2; https://diafilmy.su/4891-mehanizmy-i-prisposobleniya-pri-remonte-gruzovyh-vagonov-2.html; https://diafilmy.su/uploads/posts/2017-07/1499283206_03.jpg; 
6065; Другие языки; Козёл и баран; https://diafilmy.su/6065-kozel-i-baran.html; 
4892; Механизмы и приспособления при ремонте грузовых вагонов. Часть 1; https://diafilmy.su/4892-mehanizmy-i-prisposobleniya-pri-remonte-gruzovyh-vagonov-1.html; https://diafilmy.su/uploads/posts/2017-07/1499283468_03.jpg; 
6063; Другие языки; Как делают машины; https://diafilmy.su/6063-kak-delajut-mashiny.html; 
6064; Другие языки; К тайнам книжных сокровищ; https://diafilmy.su/6064-k-tajnam-knizhnyh-sokrovisch.html; 
4894; Искусство пяти континентов. Часть 2; https://diafilmy.su/4894-iskusstvo-pyati-kontinentov-2.html; https://diafilmy.su/uploads/posts/2017-07/1499529016_03.jpg; 
4895; Искусство пяти континентов. Часть 1; https://diafilmy.su/4895-iskusstvo-pyati-kontinentov-1.html; https://diafilmy.su/uploads/posts/2017-07/1499529328_03.jpg; 
4896; Зелёные береты; https://diafilmy.su/4896-zelenye-berety.html; https://diafilmy.su/uploads/posts/2017-07/1499623256_04.jpg; 
4897; На сцене - "Ревизор"; https://diafilmy.su/4897-na-scene-revizor.html; https://diafilmy.su/uploads/posts/2017-07/1499753276_04.jpg; 
4898; Зимние картинки; https://diafilmy.su/4898-zimnie-kartinki.html; https://diafilmy.su/uploads/posts/2017-07/1499785305_02.jpg; 
4899; Я - великан; https://diafilmy.su/4899-ya-velikan.html; https://diafilmy.su/uploads/posts/2017-07/1499798313_05.jpg; 
4900; Драмы А. П. Чехова на русской и советской сцене; https://diafilmy.su/4900-dramy-apchehova-na-russkoy-i-sovetskoy-scene.html; https://diafilmy.su/uploads/posts/2017-07/1499801725_03.jpg; 
4901; Чехов и театр; https://diafilmy.su/4901-chehov-i-teatr.html; https://diafilmy.su/uploads/posts/2017-07/1499803896_04.jpg; 
